Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1264101|PCS|133500|10|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1264131|PCS|189800|1|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1264921|PCS|59500|5|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1278991|PCS|4650|6|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1279001|PCS|2700|8|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1293641|PCS|8700|1|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1325971|PCS|1350|13|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1327011|PCS|17600|2|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1327091|PCS|11550|2|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1327251|PCS|8250|3|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1327261|PCS|9100|1|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1327321|PCS|1550|5|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1331651|PCS|3900|2|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1334121|PCS|31000|3|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1376771|PCS|8200|1|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1376781|PCS|3650|4|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1381311|PCS|4950|3|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1389411|PCS|12750|10|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1399381|PCS|52000|2|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1405021|PCS|2950|5|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1405161|PCS|9100|1|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1405171|PCS|9100|1|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1431711|PCS|21900|2|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1473473|PCK|55900|2|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1512911|PCS|49850|1|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1519421|PCS|8600|2|Y
18|C34460/web/bln/tgl|000062/cor/01/2018|PO-1405/I/2018|19/01/2018|Jln. Ancol I No. 9-10 Ancol Barat Pademangan Jakarta Utara,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1550271|PCS|10500|1|Y
