Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0733401|PCS|11800|5|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0758991|PCS|5600|10|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|0887131|PCS|4800|20|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1007541|PCS|15950|12|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1047391|PCS|7000|144|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1057321|PCS|5350|12|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1058731|PCS|10350|10|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1155071|PCS|28500|6|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1162721|PCS|8575|5|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1219631|PCS|17900|2|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1264091|PCS|135500|5|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1264101|PCS|135500|2|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1301641|PCS|27300|10|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1326991|PCS|3650|10|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1327281|PCS|6000|12|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1405081|PCS|3800|5|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1443161|PCS|15000|36|Y
04|209131/web/bln/tgl|000005/cor/01/2018|NO-PO-000475|09/01/2018|KAWASAN INDUSTRI KOTA BUKIT INDAH SEKTOR N BLOK N1 NO.5 DESA DANGDEUR, BUNGURSARI KAB PURWAKARTA.,Dangdeur,Bungursari,Kab. Purwakarta,Jawa Barat,41181|1652541|PCS|8900|10|Y
