Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1189211|PCS|6000|9|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1189231|PCS|1650|12|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1189251|PCS|6200|5|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1189511|PCS|16600|1|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1264921|PCS|59500|1|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1278991|PCS|4650|5|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1279001|PCS|2700|5|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1325971|PCS|1350|77|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1326991|PCS|3650|6|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1327011|PCS|15950|5|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1327021|PCS|52800|2|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1327091|PCS|10500|3|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1327251|PCS|8250|9|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1327321|PCS|1500|23|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1376791|PCS|21600|6|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1405021|PCS|2600|15|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1405031|PCS|9200|1|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1405071|PCS|1600|3|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1430711|PCS|5300|3|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1431711|PCS|21900|12|Y
18|271748/web/bln/tgl|000050/cor/01/2018|NO-PO-000513|17/01/2018|Jl. Ancol 1 No.9-10 Ancol Barat,Ancol,Pademangan,Kota Jakarta Utara,DKI Jakarta,14430|1449011|PCS|35000|1|Y
