Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1278991|PCS|4650|1|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1301151|PCS|13500|5|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1301631|PCS|36900|4|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1301641|PCS|31500|4|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1325971|PCS|1350|100|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1363061|PCS|3850|5|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1378211|PCS|6888.5|100|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1381311|PCS|4950|3|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1405021|PCS|2950|2|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1405031|PCS|9200|6|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1405130|PCS|5950|19|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1431711|PCS|21900|2|Y
16|778789/web/bln/tgl|000046/odr/01/2018|NO-PO-000000|16/01/2018|jl.I Gusti Ngurah Rai Rt.11/12 bintara bekasi barat 17134,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1519411|PCS|12000|8|Y
